location,quantile,scenario_id,model_projection_date,target,target end date,type,scenario_name,value,age_group
PA,0.100,C-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_optlmm,26253.1,0-130
PA,0.150,C-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_optlmm,26355.9,0-130
PA,0.200,C-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_optlmm,26383.4,0-130
PA,0.250,C-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_optlmm,26392.0,0-130
PA,0.300,C-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_optlmm,26396.8,0-130
PA,0.350,C-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_optlmm,26405.8,0-130
PA,0.400,C-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_optlmm,26448.4,0-130
PA,0.450,C-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_optlmm,26511.95,0-130
PA,0.500,C-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_optlmm,26573.5,0-130
PA,0.550,C-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_optlmm,26643.6,0-130
PA,0.600,C-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_optlmm,26705.6,0-130
PA,0.650,C-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_optlmm,26741.05,0-130
PA,0.700,C-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_optlmm,26769.6,0-130
PA,0.750,C-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_optlmm,26776.0,0-130
PA,0.800,C-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_optlmm,26808.8,0-130
PA,0.850,C-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_optlmm,26884.8,0-130
PA,0.900,C-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_optlmm,26912.4,0-130
PA,0.950,C-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_optlmm,26916.65,0-130
PA,0.975,C-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_optlmm,26922.825,0-130
PA,0.990,C-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_optlmm,26926.53,0-130
PA, NA ,C-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Point,lowVE_optlmm,26570.55,0-130
PA,0.010,D-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_pesImm,28858.23,0-130
PA,0.025,D-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_pesImm,28863.075,0-130
PA,0.050,D-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_pesImm,28871.15,0-130
PA,0.100,D-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_pesImm,29031.3,0-130
PA,0.150,D-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_pesImm,29087.25,0-130
PA,0.200,D-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_pesImm,29140.4,0-130
PA,0.250,D-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_pesImm,29206.75,0-130
PA,0.300,D-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_pesImm,29250.9,0-130
PA,0.350,D-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_pesImm,29276.95,0-130
PA,0.400,D-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_pesImm,29296.4,0-130
PA,0.450,D-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_pesImm,29324.9,0-130
PA,0.500,D-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_pesImm,29343.0,0-130
PA,0.550,D-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_pesImm,29371.45,0-130
PA,0.600,D-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_pesImm,29406.6,0-130
PA,0.650,D-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_pesImm,29411.45,0-130
PA,0.700,D-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_pesImm,29429.5,0-130
PA,0.750,D-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_pesImm,29466.75,0-130
PA,0.800,D-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_pesImm,29491.6,0-130
PA,0.850,D-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_pesImm,29522.6,0-130
PA,0.900,D-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_pesImm,29528.7,0-130
PA,0.950,D-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_pesImm,29564.55,0-130
PA,0.975,D-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_pesImm,29674.275,0-130
PA,0.990,D-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Quantile,lowVE_pesImm,29740.11,0-130
PA, NA ,D-2022-11-13,2022-11-13,23 wk ahead inc death,2023.16,Point,lowVE_pesImm,29317.2,0-130
PA,0.010,A-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_optImm,15290.55,0-130
PA,0.025,A-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_optImm,15303.375,0-130
PA,0.050,A-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_optImm,15324.75,0-130
PA,0.100,A-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_optImm,15331.5,0-130
PA,0.150,A-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_optImm,15353.25,0-130
PA,0.200,A-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_optImm,15414.6,0-130
PA,0.250,A-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_optImm,15596.25,0-130
PA,0.300,A-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_optImm,15655.5,0-130
PA,0.350,A-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_optImm,15796.1,0-130
PA,0.400,A-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_optImm,15881.8,0-130
PA,0.450,A-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_optImm,15901.65,0-130
PA,0.500,A-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_optImm,15916.5,0-130
PA,0.550,A-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_optImm,15959.25,0-130
PA,0.600,A-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_optImm,16014.8,0-130
PA,0.650,A-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_optImm,16042.0,0-130
PA,0.700,A-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_optImm,16087.2,0-130
PA,0.750,A-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_optImm,16151.0,0-130
PA,0.800,A-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_optImm,16271.0,0-130
PA,0.850,A-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_optImm,16526.3,0-130
PA,0.900,A-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_optImm,16558.3,0-130
PA,0.950,A-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_optImm,16679.25,0-130
PA,0.975,A-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_optImm,16691.125,0-130
PA,0.990,A-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_optImm,16698.25,0-130
PA, NA ,A-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Point,highVE_optImm,15926.0,0-130
PA,0.010,B-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_pesImm,17224.99,0-130
PA,0.025,B-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_pesImm,17316.475,0-130
PA,0.050,B-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_pesImm,17468.95,0-130
PA,0.100,B-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_pesImm,17503.0,0-130
PA,0.150,B-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_pesImm,17531.35,0-130
PA,0.200,B-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_pesImm,17544.0,0-130
PA,0.250,B-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_pesImm,17634.5,0-130
PA,0.300,B-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_pesImm,17708.1,0-130
PA,0.350,B-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_pesImm,17732.2,0-130
PA,0.400,B-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_pesImm,17738.6,0-130
PA,0.450,B-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_pesImm,17748.15,0-130
PA,0.500,B-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_pesImm,17757.0,0-130
PA,0.550,B-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_pesImm,17771.25,0-130
PA,0.600,B-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_pesImm,17791.0,0-130
PA,0.650,B-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_pesImm,17833.25,0-130
PA,0.700,B-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_pesImm,17897.1,0-130
PA,0.750,B-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_pesImm,17909.75,0-130
PA,0.800,B-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_pesImm,17953.8,0-130
PA,0.850,B-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_pesImm,18040.9,0-130
PA,0.900,B-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_pesImm,18066.0,0-130
PA,0.950,B-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_pesImm,18097.15,0-130
PA,0.975,B-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_pesImm,18136.575,0-130
PA,0.990,B-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,highVE_pesImm,18160.23,0-130
PA, NA ,B-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Point,highVE_pesImm,17765.05,0-130
PA,0.010,C-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_optlmm,26166.1,0-130
PA,0.025,C-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_optlmm,26220.25,0-130
PA,0.050,C-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_optlmm,26310.5,0-130
PA,0.100,C-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_optlmm,26365.0,0-130
PA,0.150,C-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_optlmm,26458.4,0-130
PA,0.200,C-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_optlmm,26500.4,0-130
PA,0.250,C-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_optlmm,26520.5,0-130
PA,0.300,C-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_optlmm,26529.9,0-130
PA,0.350,C-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_optlmm,26535.25,0-130
PA,0.400,C-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_optlmm,26571.8,0-130
PA,0.450,C-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_optlmm,26643.95,0-130
PA,0.500,C-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_optlmm,26698.5,0-130
PA,0.550,C-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_optlmm,26771.95,0-130
PA,0.600,C-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_optlmm,26849.6,0-130
PA,0.650,C-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_optlmm,26864.65,0-130
PA,0.700,C-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_optlmm,26889.0,0-130
PA,0.750,C-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_optlmm,26919.0,0-130
PA,0.800,C-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_optlmm,26940.8,0-130
PA,0.850,C-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_optlmm,27008.35,0-130
PA,0.900,C-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_optlmm,27034.1,0-130
PA,0.950,C-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_optlmm,27044.05,0-130
PA,0.975,C-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_optlmm,27044.525,0-130
PA,0.990,C-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_optlmm,27044.81,0-130
PA, NA ,C-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Point,lowVE_optlmm,26696.7,0-130
PA,0.010,D-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_pesImm,29036.52,0-130
PA,0.025,D-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_pesImm,29038.8,0-130
PA,0.050,D-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_pesImm,29042.6,0-130
PA,0.100,D-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_pesImm,29208.6,0-130
PA,0.150,D-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_pesImm,29265.25,0-130
PA,0.200,D-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_pesImm,29318.4,0-130
PA,0.250,D-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_pesImm,29397.5,0-130
PA,0.300,D-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_pesImm,29437.5,0-130
PA,0.350,D-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_pesImm,29476.85,0-130
PA,0.400,D-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_pesImm,29500.6,0-130
PA,0.450,D-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_pesImm,29517.1,0-130
PA,0.500,D-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_pesImm,29535.5,0-130
PA,0.550,D-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_pesImm,29549.4,0-130
PA,0.600,D-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_pesImm,29557.2,0-130
PA,0.650,D-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_pesImm,29567.75,0-130
PA,0.700,D-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_pesImm,29601.7,0-130
PA,0.750,D-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_pesImm,29645.0,0-130
PA,0.800,D-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_pesImm,29662.0,0-130
PA,0.850,D-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_pesImm,29706.75,0-130
PA,0.900,D-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_pesImm,29711.7,0-130
PA,0.950,D-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_pesImm,29730.8,0-130
PA,0.975,D-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_pesImm,29852.4,0-130
PA,0.990,D-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Quantile,lowVE_pesImm,29925.36,0-130
PA, NA ,D-2022-11-13,2022-11-13,24 wk ahead inc death,2023.17,Point,lowVE_pesImm,29497.2,0-130
PA,0.010,A-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_optImm,15389.69,0-130
PA,0.025,A-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_optImm,15404.225,0-130
PA,0.050,A-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_optImm,15428.45,0-130
PA,0.100,A-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_optImm,15445.4,0-130
PA,0.150,A-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_optImm,15451.25,0-130
PA,0.200,A-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_optImm,15514.4,0-130
PA,0.250,A-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_optImm,15683.0,0-130
PA,0.300,A-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_optImm,15738.9,0-130
PA,0.350,A-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_optImm,15876.2,0-130
PA,0.400,A-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_optImm,15959.8,0-130
PA,0.450,A-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_optImm,15968.65,0-130
PA,0.500,A-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_optImm,15986.0,0-130
PA,0.550,A-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_optImm,16043.85,0-130
PA,0.600,A-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_optImm,16104.6,0-130
PA,0.650,A-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_optImm,16135.8,0-130
PA,0.700,A-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_optImm,16182.6,0-130
PA,0.750,A-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_optImm,16233.75,0-130
PA,0.800,A-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_optImm,16345.6,0-130
PA,0.850,A-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_optImm,16616.15,0-130
PA,0.900,A-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_optImm,16630.2,0-130
PA,0.950,A-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_optImm,16749.8,0-130
PA,0.975,A-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_optImm,16757.4,0-130
PA,0.990,A-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_optImm,16761.96,0-130
PA, NA ,A-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Point,highVE_optImm,16011.4,0-130
PA,0.010,B-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_pesImm,17309.18,0-130
PA,0.025,B-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_pesImm,17400.95,0-130
PA,0.050,B-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_pesImm,17553.9,0-130
PA,0.100,B-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_pesImm,17577.2,0-130
PA,0.150,B-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_pesImm,17597.55,0-130
PA,0.200,B-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_pesImm,17633.8,0-130
PA,0.250,B-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_pesImm,17714.75,0-130
PA,0.300,B-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_pesImm,17762.8,0-130
PA,0.350,B-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_pesImm,17797.7,0-130
PA,0.400,B-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_pesImm,17813.4,0-130
PA,0.450,B-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_pesImm,17816.1,0-130
PA,0.500,B-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_pesImm,17824.0,0-130
PA,0.550,B-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_pesImm,17839.1,0-130
PA,0.600,B-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_pesImm,17861.4,0-130
PA,0.650,B-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_pesImm,17911.15,0-130
PA,0.700,B-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_pesImm,17970.5,0-130
PA,0.750,B-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_pesImm,17980.25,0-130
PA,0.800,B-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_pesImm,18020.0,0-130
PA,0.850,B-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_pesImm,18107.15,0-130
PA,0.900,B-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_pesImm,18128.5,0-130
PA,0.950,B-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_pesImm,18163.8,0-130
PA,0.975,B-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_pesImm,18199.9,0-130
PA,0.990,B-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,highVE_pesImm,18221.56,0-130
PA, NA ,B-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Point,highVE_pesImm,17836.05,0-130
PA,0.010,C-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,lowVE_optlmm,26278.39,0-130
PA,0.025,C-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,lowVE_optlmm,26329.975,0-130
PA,0.050,C-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,lowVE_optlmm,26415.95,0-130
PA,0.100,C-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,lowVE_optlmm,26467.3,0-130
PA,0.150,C-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,lowVE_optlmm,26562.95,0-130
PA,0.200,C-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,lowVE_optlmm,26613.4,0-130
PA,0.250,C-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,lowVE_optlmm,26628.75,0-130
PA,0.300,C-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,lowVE_optlmm,26634.5,0-130
PA,0.350,C-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,lowVE_optlmm,26644.45,0-130
PA,0.400,C-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,lowVE_optlmm,26673.0,0-130
PA,0.450,C-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,lowVE_optlmm,26745.1,0-130
PA,0.500,C-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,lowVE_optlmm,26816.0,0-130
PA,0.550,C-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,lowVE_optlmm,26891.4,0-130
PA,0.600,C-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,lowVE_optlmm,26958.2,0-130
PA,0.650,C-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,lowVE_optlmm,26967.05,0-130
PA,0.700,C-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,lowVE_optlmm,26985.2,0-130
PA,0.750,C-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,lowVE_optlmm,27027.5,0-130
PA,0.800,C-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,lowVE_optlmm,27054.2,0-130
PA,0.850,C-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,lowVE_optlmm,27111.65,0-130
PA,0.900,C-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,lowVE_optlmm,27139.1,0-130
PA,0.950,C-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,lowVE_optlmm,27149.85,0-130
PA,0.975,C-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,lowVE_optlmm,27157.925,0-130
PA,0.990,C-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,lowVE_optlmm,27162.77,0-130
PA, NA ,C-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Point,lowVE_optlmm,26804.55,0-130
PA,0.010,D-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,lowVE_pesImm,29179.19,0-130
PA,0.025,D-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,lowVE_pesImm,29179.475,0-130
PA,0.050,D-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,lowVE_pesImm,29179.95,0-130
PA,0.100,D-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,lowVE_pesImm,29334.8,0-130
PA,0.150,D-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,lowVE_pesImm,29412.35,0-130
PA,0.200,D-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,lowVE_pesImm,29447.8,0-130
PA,0.250,D-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,lowVE_pesImm,29555.25,0-130
PA,0.300,D-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,lowVE_pesImm,29614.2,0-130
PA,0.350,D-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,lowVE_pesImm,29625.65,0-130
PA,0.400,D-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,lowVE_pesImm,29647.6,0-130
PA,0.450,D-2022-11-13,2022-11-13,25 wk ahead inc death,2023.18,Quantile,lowVE_pesImm,29666.95,0-130
